#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:hcv" spec="beast.base.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:hcv" lower="0.0" name="popSizes" spec="beast.base.inference.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:hcv" spec="beast.base.inference.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:hcv" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:hcv" spec="beast.base.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.hcv" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:hcv" jeffreys="true" parameter="@bPopSizes.t:hcv" spec="beast.base.inference.distribution.MarkovChainDistribution"/>
#        <prior id="FrequenciesPrior.s:hcv" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:hcv" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.13" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="GammaShapePrior.s:hcv" name="distribution">
#            <parameter id="gammaShape.s:hcv" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="RateACPrior.s:hcv" name="distribution">
#            <parameter id="rateAC.s:hcv" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:hcv" name="distribution">
#            <parameter id="rateAG.s:hcv" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:hcv" name="distribution">
#            <parameter id="rateAT.s:hcv" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:hcv" name="distribution">
#            <parameter id="rateCG.s:hcv" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:hcv" name="distribution">
#            <parameter id="rateGT.s:hcv" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@hcv" id="treeLikelihood.hcv" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:hcv">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:hcv" shape="@gammaShape.s:hcv" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:hcv" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:hcv" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:hcv" rateAC="@rateAC.s:hcv" rateAG="@rateAG.s:hcv" rateAT="@rateAT.s:hcv" rateCG="@rateCG.s:hcv" rateGT="@rateGT.s:hcv" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:hcv" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:hcv" id="estimatedFreqs.s:hcv" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:hcv" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:hcv" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">7.9E-4</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	gammaShape	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4
0	-26920.208775386567	-26512.186499888663	-408.0222754979042	-26512.186499888663	2.054497895505936	8.613012040755759	1.0	1.0	1.0	1.0	1.0	1.0	0.25	0.25	0.25	0.25	-368.4535920229774	380.0	380.0	380.0	380.0	16	16	15	15
3000	-10634.910668850558	-10228.323650881113	-406.58701796944536	-10228.323650881113	117.25895367715115	827.7762669256323	0.5112577465853129	0.6304142279137908	0.6092554265588106	0.6735921383105873	0.25034819174352346	0.6697951739610633	0.23131261755796875	0.49384230844576743	0.1348959169535588	0.13994915704270497	-371.9344204140812	152.15213730726734	225.5574107737361	231.14532353369788	71.76203566600844	21	5	15	21
6000	-8297.119712101208	-7819.304237528346	-477.81547457286285	-7819.304237528346	199.39203025637664	2472.2201297374677	0.35839043109444196	0.13894446168218566	0.6043686866736753	0.3215929790027548	0.16554907158959564	0.3388050887559195	0.1635667303236718	0.3750604037595467	0.346145266503453	0.1152275994133285	-441.33747832735173	1310.5571744450779	588.7942720069753	795.0873910146441	148.6243514670854	16	8	16	22
9000	-7223.825236686956	-6734.717602590012	-489.10763409694385	-6734.717602590012	260.6193311076086	3244.047901715556	0.3072075754832922	0.22324630138518978	0.7803727184915348	0.21569483127428457	0.07539183864035241	0.13083919708384986	0.21968252815028586	0.34700235536989316	0.28042473453111416	0.15289038194870683	-452.97654884244173	3053.5475729514683	1484.1902011096574	822.2079164103725	188.98884636061592	10	2	22	28
12000	-6923.71933030275	-6435.222991237044	-488.49633906570614	-6435.222991237044	373.8498633455709	4068.034040829451	0.3072075754832922	0.07746894979350702	0.7803727184915348	0.21569483127428457	0.07539183864035241	0.13083919708384986	0.20948876167718192	0.3571961218429971	0.28042473453111416	0.15289038194870683	-452.88507856694963	3207.2172110206957	506.68965574940967	1067.2425931976406	176.98807244823874	11	2	21	28
15000	-6772.818813488261	-6273.2915003465005	-499.527313141761	-6273.2915003465005	414.21573833866177	5738.356296942228	0.3506501899787868	0.09350565490872868	0.9599179073490451	0.180008703822757	0.034405116066690965	0.11121191393274184	0.1932652944072837	0.3405362540449577	0.23687330385065852	0.22932514769710008	-463.6943144588821	10731.893745061745	1459.6640309275156	499.40459850094015	217.6822709436164	11	8	12	31
18000	-6726.058373901984	-6233.8396261438775	-492.2187477581061	-6233.8396261438775	418.6847674150781	5708.581085744272	0.3506501899787868	0.09350565490872868	0.6339022689101809	0.13401168322958892	0.0561219819089242	0.11121191393274184	0.1932652944072837	0.3405362540449577	0.23687330385065852	0.22932514769710008	-458.67668257021217	5327.910642885566	1016.0834852266901	106.39231222129096	198.43642927631655	19	5	9	29
21000	-6692.836921321688	-6209.675166181715	-483.1617551399732	-6209.675166181715	344.70465587222384	5329.117175430412	0.3506501899787868	0.09350565490872868	0.6339022689101809	0.13401168322958892	0.0561219819089242	0.11121191393274184	0.1932652944072837	0.3405362540449577	0.23687330385065852	0.22932514769710008	-450.41849727563203	6012.736037869861	465.20535711327005	158.25892426987733	171.94499889510493	13	22	5	22
24000	-6707.960943627129	-6219.060826117956	-488.9001175091738	-6219.060826117956	444.31195822116496	6163.5050067149205	0.3506501899787868	0.11231968181013623	0.6339022689101809	0.13401168322958892	0.0561219819089242	0.11121191393274184	0.20410513978053263	0.32969640867170874	0.23687330385065852	0.22932514769710008	-455.6456486431409	5730.690803442078	480.1987986561272	131.8581027600222	236.60132072828637	14	21	2	25
27000	-6694.385757296914	-6208.020577322056	-486.3651799748574	-6208.020577322056	373.52822432863695	5620.083586576189	0.3723601628594736	0.11231968181013623	0.6339022689101809	0.10834768889194657	0.0561219819089242	0.08509357971180698	0.20410513978053263	0.32969640867170874	0.23687330385065852	0.22932514769710008	-454.1561368795413	6002.862354060306	532.2763080180246	137.5751786811836	132.30620813257457	12	22	11	17
30000	-6709.192602506758	-6210.4191843682975	-498.7734181384605	-6210.4191843682975	483.6272292461957	6360.799999099734	0.34037707878312196	0.09865277609737685	0.7131874789777052	0.08516248592910132	0.060308955864235354	0.0938304347169795	0.18813907249993486	0.31027916689275564	0.23200426551930556	0.269577495088004	-464.43333545001207	8113.967772597848	334.1155572124302	149.68684217977392	424.3493298167153	19	21	16	6
33000	-6684.088379678766	-6200.430001916513	-483.65837776225226	-6200.430001916513	532.366254125248	6234.566632651923	0.4108065401608989	0.09865277609737685	0.7131874789777052	0.08516248592910132	0.060308955864235354	0.0938304347169795	0.20273034644895177	0.2956878929437387	0.23200426551930556	0.269577495088004	-449.41209906260553	9837.64729648255	330.5685896034797	220.5255043494142	391.8039651028365	10	35	15	2
36000	-6683.028539455185	-6210.700651421279	-472.3278880339055	-6210.700651421279	381.6374975754103	5684.623646061188	0.4108065401608989	0.13671379216205393	0.7131874789777052	0.08516248592910132	0.060308955864235354	0.0938304347169795	0.18404846179048284	0.31436977760220763	0.23200426551930556	0.269577495088004	-437.9932387224899	7665.87484817848	376.09269442728595	90.49660346705481	282.04404828639395	12	30	13	7
39000	-6691.34665468052	-6186.894711385362	-504.4519432951584	-6186.894711385362	471.44849653917726	6837.926997628887	0.4108065401608989	0.13671379216205393	0.7131874789777052	0.08516248592910132	0.060308955864235354	0.0938304347169795	0.18404846179048284	0.31436977760220763	0.23200426551930556	0.269577495088004	-469.00837250136334	9433.475479549874	889.0267318805905	229.34440402841904	449.01984189303175	13	16	32	1
42000	-6674.039566160538	-6178.62120418045	-495.4183619800877	-6178.62120418045	460.8857804669039	6404.458351990436	0.4108065401608989	0.13671379216205393	0.7131874789777052	0.08516248592910132	0.060308955864235354	0.06626987730049046	0.18404846179048284	0.29840898823480727	0.23200426551930556	0.28553828445540436	-460.467980374009	7729.939232822361	446.98430825176	147.28926224279712	487.1810880892566	13	25	20	4
45000	-6654.49568089435	-6171.209356471436	-483.2863244229142	-6171.209356471436	434.6013609969743	5841.007931279838	0.4108065401608989	0.13671379216205393	0.8146218856310584	0.08516248592910132	0.060308955864235354	0.07287898726218754	0.18404846179048284	0.29840898823480727	0.23200426551930556	0.28553828445540436	-445.0553225109454	5362.7047583455815	940.7246592749627	126.98352282219619	835.3371064669883	12	11	35	4
